method,setting,seed,kind,true_class,n_events,n_pool
PatchNAS [tau],tt100k_signs/resnet50,303,regression,34,2,9
PatchNAS [tau],tt100k_signs/resnet50,303,regression,35,0,76
PatchNAS [tau],tt100k_signs/resnet50,303,regression,37,0,10
PatchNAS [tau],tt100k_signs/resnet50,303,regression,38,0,179
PatchNAS [tau],tt100k_signs/resnet50,303,regression,39,1,37
PatchNAS [tau],tt100k_signs/resnet50,303,regression,40,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,regression,41,0,44
PatchNAS [tau],tt100k_signs/resnet50,303,regression,42,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,regression,43,1,103
PatchNAS [tau],tt100k_signs/resnet50,303,regression,44,1,31
PatchNAS [tau],tt100k_signs/resnet50,303,regression,46,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,regression,47,2,17
PatchNAS [tau],tt100k_signs/resnet50,303,regression,48,0,6
PatchNAS [tau],tt100k_signs/resnet50,303,regression,50,0,10
PatchNAS [tau],tt100k_signs/resnet50,303,regression,51,1,14
PatchNAS [tau],tt100k_signs/resnet50,303,regression,53,0,17
PatchNAS [tau],tt100k_signs/resnet50,303,regression,55,0,36
PatchNAS [tau],tt100k_signs/resnet50,303,regression,57,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,regression,59,5,5
PatchNAS [tau],tt100k_signs/resnet50,303,regression,60,1,1
PatchNAS [tau],tt100k_signs/resnet50,303,regression,61,1,4
PatchNAS [tau],tt100k_signs/resnet50,303,regression,65,1,9
PatchNAS [tau],tt100k_signs/resnet50,303,regression,68,1,2
PatchNAS [tau],tt100k_signs/resnet50,303,regression,70,1,30
PatchNAS [tau],tt100k_signs/resnet50,303,regression,71,6,12
PatchNAS [tau],tt100k_signs/resnet50,303,regression,74,0,44
PatchNAS [tau],tt100k_signs/resnet50,303,regression,76,1,31
PatchNAS [tau],tt100k_signs/resnet50,303,regression,77,3,3
PatchNAS [tau],tt100k_signs/resnet50,303,regression,80,1,21
PatchNAS [tau],tt100k_signs/resnet50,303,regression,81,0,164
PatchNAS [tau],tt100k_signs/resnet50,303,regression,82,1,12
PatchNAS [tau],tt100k_signs/resnet50,303,regression,83,0,61
PatchNAS [tau],tt100k_signs/resnet50,303,regression,84,3,49
PatchNAS [tau],tt100k_signs/resnet50,303,regression,85,0,45
PatchNAS [tau],tt100k_signs/resnet50,303,regression,86,2,3
PatchNAS [tau],tt100k_signs/resnet50,303,regression,88,2,167
PatchNAS [tau],tt100k_signs/resnet50,303,regression,89,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,regression,91,7,363
PatchNAS [tau],tt100k_signs/resnet50,303,regression,92,4,171
PatchNAS [tau],tt100k_signs/resnet50,303,regression,93,5,292
PatchNAS [tau],tt100k_signs/resnet50,303,regression,94,2,230
PatchNAS [tau],tt100k_signs/resnet50,303,regression,96,1,33
PatchNAS [tau],tt100k_signs/resnet50,303,regression,97,2,224
PatchNAS [tau],tt100k_signs/resnet50,303,regression,98,0,11
PatchNAS [tau],tt100k_signs/resnet50,303,regression,100,0,27
PatchNAS [tau],tt100k_signs/resnet50,303,regression,102,0,12
PatchNAS [tau],tt100k_signs/resnet50,303,regression,103,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,regression,105,1,43
PatchNAS [tau],tt100k_signs/resnet50,303,regression,107,0,24
PatchNAS [tau],tt100k_signs/resnet50,303,regression,109,0,3
PatchNAS [tau],tt100k_signs/resnet50,303,regression,111,0,7
PatchNAS [tau],tt100k_signs/resnet50,303,regression,112,0,7
PatchNAS [tau],tt100k_signs/resnet50,303,regression,113,2,33
PatchNAS [tau],tt100k_signs/resnet50,303,regression,114,0,5
PatchNAS [tau],tt100k_signs/resnet50,303,regression,115,0,861
PatchNAS [tau],tt100k_signs/resnet50,303,regression,116,5,612
PatchNAS [tau],tt100k_signs/resnet50,303,regression,117,5,269
PatchNAS [tau],tt100k_signs/resnet50,303,regression,120,0,15
PatchNAS [tau],tt100k_signs/resnet50,303,regression,121,0,26
PatchNAS [tau],tt100k_signs/resnet50,303,regression,122,0,52
PatchNAS [tau],tt100k_signs/resnet50,303,regression,124,0,20
PatchNAS [tau],tt100k_signs/resnet50,303,regression,125,0,33
PatchNAS [tau],tt100k_signs/resnet50,303,regression,126,0,10
PatchNAS [tau],tt100k_signs/resnet50,303,regression,127,0,6
PatchNAS [tau],tt100k_signs/resnet50,303,regression,128,2,41
PatchNAS [tau],tt100k_signs/resnet50,303,regression,131,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,regression,132,4,9
PatchNAS [tau],tt100k_signs/resnet50,303,regression,134,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,regression,140,1,28
PatchNAS [tau],tt100k_signs/resnet50,303,regression,143,1,4
PatchNAS [tau],tt100k_signs/resnet50,303,regression,145,0,5
PatchNAS [tau],tt100k_signs/resnet50,303,regression,146,13,39
PatchNAS [tau],tt100k_signs/resnet50,303,regression,147,5,35
PatchNAS [tau],tt100k_signs/resnet50,303,regression,151,5,9
PatchNAS [tau],tt100k_signs/resnet50,303,regression,152,3,44
PatchNAS [tau],tt100k_signs/resnet50,303,regression,154,5,28
PatchNAS [tau],tt100k_signs/resnet50,303,regression,155,4,9
PatchNAS [tau],tt100k_signs/resnet50,303,regression,156,1,1
PatchNAS [tau],tt100k_signs/resnet50,303,regression,159,1,1
PatchNAS [tau],tt100k_signs/resnet50,303,regression,160,4,11
PatchNAS [tau],tt100k_signs/resnet50,303,regression,163,4,8
PatchNAS [tau],tt100k_signs/resnet50,303,regression,164,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,regression,165,3,16
PatchNAS [tau],tt100k_signs/resnet50,303,regression,170,0,54
PatchNAS [tau],tt100k_signs/resnet50,303,regression,172,3,97
PatchNAS [tau],tt100k_signs/resnet50,303,regression,173,8,26
PatchNAS [tau],tt100k_signs/resnet50,303,regression,174,13,46
PatchNAS [tau],tt100k_signs/resnet50,303,regression,177,5,45
PatchNAS [tau],tt100k_signs/resnet50,303,regression,180,2,20
PatchNAS [tau],tt100k_signs/vgg16,101,repair,1,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,2,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,6,0,5
PatchNAS [tau],tt100k_signs/vgg16,101,repair,7,0,7
PatchNAS [tau],tt100k_signs/vgg16,101,repair,8,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,9,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,10,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,16,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,17,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,18,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,19,0,4
PatchNAS [tau],tt100k_signs/vgg16,101,repair,20,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,21,0,3
PatchNAS [tau],tt100k_signs/vgg16,101,repair,22,0,7
PatchNAS [tau],tt100k_signs/vgg16,101,repair,23,0,3
PatchNAS [tau],tt100k_signs/vgg16,101,repair,24,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,26,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,27,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,29,0,4
PatchNAS [tau],tt100k_signs/vgg16,101,repair,31,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,34,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,37,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,38,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,39,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,40,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,41,0,3
PatchNAS [tau],tt100k_signs/vgg16,101,repair,42,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,44,0,3
PatchNAS [tau],tt100k_signs/vgg16,101,repair,45,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,53,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,57,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,60,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,62,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,63,4,7
PatchNAS [tau],tt100k_signs/vgg16,101,repair,67,6,8
PatchNAS [tau],tt100k_signs/vgg16,101,repair,70,0,3
PatchNAS [tau],tt100k_signs/vgg16,101,repair,71,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,75,3,6
PatchNAS [tau],tt100k_signs/vgg16,101,repair,77,1,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,78,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,79,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,80,0,4
PatchNAS [tau],tt100k_signs/vgg16,101,repair,81,0,3
PatchNAS [tau],tt100k_signs/vgg16,101,repair,82,0,3
PatchNAS [tau],tt100k_signs/vgg16,101,repair,83,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,85,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,87,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,90,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,91,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,92,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,93,2,6
PatchNAS [tau],tt100k_signs/vgg16,101,repair,95,1,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,96,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,97,2,6
PatchNAS [tau],tt100k_signs/vgg16,101,repair,98,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,99,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,100,2,5
PatchNAS [tau],tt100k_signs/vgg16,101,repair,101,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,105,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,106,1,3
PatchNAS [tau],tt100k_signs/vgg16,101,repair,110,3,4
PatchNAS [tau],tt100k_signs/vgg16,101,repair,111,0,3
PatchNAS [tau],tt100k_signs/vgg16,101,repair,114,3,4
PatchNAS [tau],tt100k_signs/vgg16,101,repair,115,1,4
PatchNAS [tau],tt100k_signs/vgg16,101,repair,116,0,7
PatchNAS [tau],tt100k_signs/vgg16,101,repair,117,1,33
PatchNAS [tau],tt100k_signs/vgg16,101,repair,121,0,4
PatchNAS [tau],tt100k_signs/vgg16,101,repair,123,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,124,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,125,0,4
PatchNAS [tau],tt100k_signs/vgg16,101,repair,126,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,128,1,8
PatchNAS [tau],tt100k_signs/vgg16,101,repair,132,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,137,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,140,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,141,2,6
PatchNAS [tau],tt100k_signs/vgg16,101,repair,142,4,15
PatchNAS [tau],tt100k_signs/vgg16,101,repair,143,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,146,1,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,147,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,148,5,9
PatchNAS [tau],tt100k_signs/vgg16,101,repair,149,1,6
PatchNAS [tau],tt100k_signs/vgg16,101,repair,152,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,153,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,155,0,4
PatchNAS [tau],tt100k_signs/vgg16,101,repair,157,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,160,3,6
PatchNAS [tau],tt100k_signs/vgg16,101,repair,161,0,3
PatchNAS [tau],tt100k_signs/vgg16,101,repair,163,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,164,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,165,2,6
PatchNAS [tau],tt100k_signs/vgg16,101,repair,169,0,3
PatchNAS [tau],tt100k_signs/vgg16,101,repair,170,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,171,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,172,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,repair,173,1,10
PatchNAS [tau],tt100k_signs/vgg16,101,repair,176,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,repair,177,1,5
PatchNAS [tau],tt100k_signs/vgg16,101,repair,179,1,4
PatchNAS [tau],tt100k_signs/vgg16,101,repair,180,1,7
PatchNAS [tau],tt100k_signs/vgg16,101,regression,1,2,35
PatchNAS [tau],tt100k_signs/vgg16,101,regression,3,0,5
PatchNAS [tau],tt100k_signs/vgg16,101,regression,4,0,3
PatchNAS [tau],tt100k_signs/vgg16,101,regression,5,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,regression,7,3,101
PatchNAS [tau],tt100k_signs/vgg16,101,regression,8,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,regression,9,2,184
PatchNAS [tau],tt100k_signs/vgg16,101,regression,10,4,430
PatchNAS [tau],tt100k_signs/vgg16,101,regression,11,0,27
PatchNAS [tau],tt100k_signs/vgg16,101,regression,12,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,regression,13,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,regression,14,1,111
PatchNAS [tau],tt100k_signs/vgg16,101,regression,15,0,5
PatchNAS [tau],tt100k_signs/vgg16,101,regression,16,0,72
PatchNAS [tau],tt100k_signs/vgg16,101,regression,17,0,14
PatchNAS [tau],tt100k_signs/vgg16,101,regression,18,2,209
PatchNAS [tau],tt100k_signs/vgg16,101,regression,19,1,101
PatchNAS [tau],tt100k_signs/vgg16,101,regression,20,0,27
PatchNAS [tau],tt100k_signs/vgg16,101,regression,21,2,67
PatchNAS [tau],tt100k_signs/vgg16,101,regression,22,7,397
PatchNAS [tau],tt100k_signs/vgg16,101,regression,23,0,50
PatchNAS [tau],tt100k_signs/vgg16,101,regression,25,0,24
PatchNAS [tau],tt100k_signs/vgg16,101,regression,27,0,5
PatchNAS [tau],tt100k_signs/vgg16,101,regression,28,0,10
PatchNAS [tau],tt100k_signs/vgg16,101,regression,29,1,4
PatchNAS [tau],tt100k_signs/vgg16,101,regression,30,1,30
PatchNAS [tau],tt100k_signs/vgg16,101,regression,31,1,3
PatchNAS [tau],tt100k_signs/vgg16,101,regression,34,2,4
PatchNAS [tau],tt100k_signs/vgg16,101,regression,35,4,86
PatchNAS [tau],tt100k_signs/vgg16,101,regression,37,0,6
PatchNAS [tau],tt100k_signs/vgg16,101,regression,38,5,188
PatchNAS [tau],tt100k_signs/vgg16,101,regression,39,0,37
PatchNAS [tau],tt100k_signs/vgg16,101,regression,41,0,44
PatchNAS [tau],tt100k_signs/vgg16,101,regression,42,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,regression,43,0,102
PatchNAS [tau],tt100k_signs/vgg16,101,regression,44,1,29
PatchNAS [tau],tt100k_signs/vgg16,101,regression,46,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,regression,47,0,15
PatchNAS [tau],tt100k_signs/vgg16,101,regression,48,0,5
PatchNAS [tau],tt100k_signs/vgg16,101,regression,50,0,11
PatchNAS [tau],tt100k_signs/vgg16,101,regression,51,0,14
PatchNAS [tau],tt100k_signs/vgg16,101,regression,53,3,16
PatchNAS [tau],tt100k_signs/vgg16,101,regression,55,4,38
PatchNAS [tau],tt100k_signs/vgg16,101,regression,57,0,3
PatchNAS [tau],tt100k_signs/vgg16,101,regression,59,0,7
PatchNAS [tau],tt100k_signs/vgg16,101,regression,61,1,4
PatchNAS [tau],tt100k_signs/vgg16,101,regression,65,0,7
PatchNAS [tau],tt100k_signs/vgg16,101,regression,68,1,2
PatchNAS [tau],tt100k_signs/vgg16,101,regression,70,0,25
PatchNAS [tau],tt100k_signs/vgg16,101,regression,71,2,12
PatchNAS [tau],tt100k_signs/vgg16,101,regression,74,4,48
PatchNAS [tau],tt100k_signs/vgg16,101,regression,76,3,36
PatchNAS [tau],tt100k_signs/vgg16,101,regression,80,1,12
PatchNAS [tau],tt100k_signs/vgg16,101,regression,81,1,167
PatchNAS [tau],tt100k_signs/vgg16,101,regression,82,0,12
PatchNAS [tau],tt100k_signs/vgg16,101,regression,83,2,70
PatchNAS [tau],tt100k_signs/vgg16,101,regression,84,0,39
PatchNAS [tau],tt100k_signs/vgg16,101,regression,85,0,40
PatchNAS [tau],tt100k_signs/vgg16,101,regression,86,0,3
PatchNAS [tau],tt100k_signs/vgg16,101,regression,88,4,177
PatchNAS [tau],tt100k_signs/vgg16,101,regression,89,0,14
PatchNAS [tau],tt100k_signs/vgg16,101,regression,91,4,377
PatchNAS [tau],tt100k_signs/vgg16,101,regression,92,8,165
PatchNAS [tau],tt100k_signs/vgg16,101,regression,93,3,285
PatchNAS [tau],tt100k_signs/vgg16,101,regression,94,4,231
PatchNAS [tau],tt100k_signs/vgg16,101,regression,96,1,35
PatchNAS [tau],tt100k_signs/vgg16,101,regression,97,4,225
PatchNAS [tau],tt100k_signs/vgg16,101,regression,98,0,10
PatchNAS [tau],tt100k_signs/vgg16,101,regression,100,0,19
PatchNAS [tau],tt100k_signs/vgg16,101,regression,102,4,19
PatchNAS [tau],tt100k_signs/vgg16,101,regression,103,1,1
PatchNAS [tau],tt100k_signs/vgg16,101,regression,105,6,38
PatchNAS [tau],tt100k_signs/vgg16,101,regression,107,2,29
PatchNAS [tau],tt100k_signs/vgg16,101,regression,108,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,regression,109,0,4
PatchNAS [tau],tt100k_signs/vgg16,101,regression,111,2,6
PatchNAS [tau],tt100k_signs/vgg16,101,regression,112,0,7
PatchNAS [tau],tt100k_signs/vgg16,101,regression,113,2,29
PatchNAS [tau],tt100k_signs/vgg16,101,regression,114,0,2
PatchNAS [tau],tt100k_signs/vgg16,101,regression,115,9,838
PatchNAS [tau],tt100k_signs/vgg16,101,regression,116,4,627
PatchNAS [tau],tt100k_signs/vgg16,101,regression,117,15,290
PatchNAS [tau],tt100k_signs/vgg16,101,regression,120,3,14
PatchNAS [tau],tt100k_signs/vgg16,101,regression,121,0,23
PatchNAS [tau],tt100k_signs/vgg16,101,regression,122,1,56
PatchNAS [tau],tt100k_signs/vgg16,101,regression,124,0,21
PatchNAS [tau],tt100k_signs/vgg16,101,regression,125,5,32
PatchNAS [tau],tt100k_signs/vgg16,101,regression,126,1,11
PatchNAS [tau],tt100k_signs/vgg16,101,regression,127,0,7
PatchNAS [tau],tt100k_signs/vgg16,101,regression,128,13,43
PatchNAS [tau],tt100k_signs/vgg16,101,regression,131,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,regression,132,3,7
PatchNAS [tau],tt100k_signs/vgg16,101,regression,134,1,2
PatchNAS [tau],tt100k_signs/vgg16,101,regression,140,2,28
PatchNAS [tau],tt100k_signs/vgg16,101,regression,141,1,3
PatchNAS [tau],tt100k_signs/vgg16,101,regression,143,4,5
PatchNAS [tau],tt100k_signs/vgg16,101,regression,145,3,6
PatchNAS [tau],tt100k_signs/vgg16,101,regression,146,1,26
PatchNAS [tau],tt100k_signs/vgg16,101,regression,147,7,31
PatchNAS [tau],tt100k_signs/vgg16,101,regression,151,3,8
PatchNAS [tau],tt100k_signs/vgg16,101,regression,152,1,36
PatchNAS [tau],tt100k_signs/vgg16,101,regression,154,5,27
PatchNAS [tau],tt100k_signs/vgg16,101,regression,155,0,7
PatchNAS [tau],tt100k_signs/vgg16,101,regression,158,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,regression,159,1,1
PatchNAS [tau],tt100k_signs/vgg16,101,regression,160,0,6
PatchNAS [tau],tt100k_signs/vgg16,101,regression,163,0,8
PatchNAS [tau],tt100k_signs/vgg16,101,regression,164,0,1
PatchNAS [tau],tt100k_signs/vgg16,101,regression,165,1,17
PatchNAS [tau],tt100k_signs/vgg16,101,regression,170,0,42
PatchNAS [tau],tt100k_signs/vgg16,101,regression,172,0,104
PatchNAS [tau],tt100k_signs/vgg16,101,regression,173,3,9
PatchNAS [tau],tt100k_signs/vgg16,101,regression,174,6,52
PatchNAS [tau],tt100k_signs/vgg16,101,regression,177,1,40
PatchNAS [tau],tt100k_signs/vgg16,101,regression,180,7,21
PatchNAS [tau],tt100k_signs/vgg16,202,repair,1,0,3
PatchNAS [tau],tt100k_signs/vgg16,202,repair,2,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,3,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,6,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,7,0,7
PatchNAS [tau],tt100k_signs/vgg16,202,repair,9,0,3
PatchNAS [tau],tt100k_signs/vgg16,202,repair,10,0,3
PatchNAS [tau],tt100k_signs/vgg16,202,repair,16,0,3
PatchNAS [tau],tt100k_signs/vgg16,202,repair,17,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,18,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,19,0,3
PatchNAS [tau],tt100k_signs/vgg16,202,repair,20,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,21,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,22,0,4
PatchNAS [tau],tt100k_signs/vgg16,202,repair,23,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,24,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,25,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,27,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,28,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,29,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,31,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,34,0,4
PatchNAS [tau],tt100k_signs/vgg16,202,repair,37,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,38,0,4
PatchNAS [tau],tt100k_signs/vgg16,202,repair,39,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,41,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,42,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,44,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,45,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,50,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,53,0,3
PatchNAS [tau],tt100k_signs/vgg16,202,repair,54,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,57,0,3
PatchNAS [tau],tt100k_signs/vgg16,202,repair,61,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,62,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,63,4,5
PatchNAS [tau],tt100k_signs/vgg16,202,repair,67,7,10
PatchNAS [tau],tt100k_signs/vgg16,202,repair,68,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,69,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,70,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,71,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,72,0,4
PatchNAS [tau],tt100k_signs/vgg16,202,repair,74,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,75,2,6
PatchNAS [tau],tt100k_signs/vgg16,202,repair,76,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,78,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,80,1,6
PatchNAS [tau],tt100k_signs/vgg16,202,repair,81,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,82,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,83,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,85,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,91,0,3
PatchNAS [tau],tt100k_signs/vgg16,202,repair,92,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,93,0,8
PatchNAS [tau],tt100k_signs/vgg16,202,repair,97,3,8
PatchNAS [tau],tt100k_signs/vgg16,202,repair,99,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,100,2,4
PatchNAS [tau],tt100k_signs/vgg16,202,repair,101,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,105,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,106,4,4
PatchNAS [tau],tt100k_signs/vgg16,202,repair,107,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,110,3,3
PatchNAS [tau],tt100k_signs/vgg16,202,repair,111,0,3
PatchNAS [tau],tt100k_signs/vgg16,202,repair,114,0,5
PatchNAS [tau],tt100k_signs/vgg16,202,repair,115,1,3
PatchNAS [tau],tt100k_signs/vgg16,202,repair,116,0,7
PatchNAS [tau],tt100k_signs/vgg16,202,repair,117,5,27
PatchNAS [tau],tt100k_signs/vgg16,202,repair,120,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,121,2,5
PatchNAS [tau],tt100k_signs/vgg16,202,repair,123,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,125,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,126,0,2
PatchNAS [tau],tt100k_signs/vgg16,202,repair,127,1,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,128,0,7
PatchNAS [tau],tt100k_signs/vgg16,202,repair,137,0,1
PatchNAS [tau],tt100k_signs/vgg16,202,repair,138,0,1
